year,lat,lon,yield_wheat_spring,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_Mar,temperature_Apr,temperature_May,temperature_Jun,temperature_Jul,precipitation_Mar,precipitation_Apr,precipitation_May,precipitation_Jun,precipitation_Jul,soil_water_Mar,soil_water_Apr,soil_water_May,soil_water_Jun,soil_water_Jul,solar_radiation_Mar,solar_radiation_Apr,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,potential_evaporation_Mar,potential_evaporation_Apr,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul
2012,45.25,8.75,3.4110608,17.229489712933308,412.72295808792114,0.33357659615332785,2460755195.0,837.6971704959869,11.065145,11.724846,16.63808,22.205944,24.496395,47.93882346153259,160.62004566192627,107.55837488174438,61.23706340789795,35.368650674819946,0.37570372,0.3992645,0.37798828,0.3051904,0.21093933,409994871.0,359216790.0,535574166.0,559115580.0,596853788.0,108.3429343700409,106.73992395401001,172.0057783126831,200.23688793182373,250.3716459274292
2013,45.25,8.75,2.68198,15.690058200187933,689.2036089897156,0.3661874832670673,2277420095.0,728.8059116601944,6.026648,12.481863,15.179937,20.149107,24.653086,202.16610431671143,178.12877655029297,186.67022848129272,45.40976285934448,76.82873678207397,0.43038088,0.4185547,0.41037354,0.3269928,0.24506041,229564300.0,365979900.0,506902235.0,595021320.0,579952340.0,58.69195806980133,99.33475255966187,154.45247650146484,197.905011177063,218.42171335220337
2014,45.25,8.75,2.6939301,16.924753425947202,488.93848967552185,0.3355038962722604,2452954018.0,804.8062043190002,10.162411,13.922691,16.613401,21.90218,22.086805,104.62581300735474,104.35893774032593,47.67860198020935,83.42386722564697,148.85126972198486,0.3896985,0.36062196,0.3288867,0.2787512,0.31854066,372010726.0,433064640.0,561095288.0,560937060.0,525846304.0,99.4117751121521,127.44812965393066,194.73846912384033,206.1286497116089,177.07918071746826
2015,45.25,8.75,2.849737,17.908757677265243,360.71101331710815,0.3266040397430557,2512067366.0,864.3946204185486,9.158068,13.290321,17.83848,21.981815,27.257511,84.50889205932617,62.58383274078369,106.44041585922241,86.54603719711304,20.631835460662842,0.39561462,0.3540039,0.37175474,0.32491025,0.18756591,350483768.0,483797220.0,534023484.0,563532360.0,580230534.0,103.88242864608765,152.36563682556152,169.49396991729736,183.930344581604,254.72224044799805
2016,45.25,8.75,3.2134902,16.798822247124964,399.35031485557556,0.34594110881581025,2453763266.0,808.3478381633759,8.511029,13.609767,16.110348,21.08555,24.712826,68.33173823356628,64.89207744598389,117.5335464477539,84.69001293182373,63.902939796447754,0.39618406,0.3740271,0.37156004,0.34098327,0.24769714,345262221.0,443891130.0,509640093.0,571266420.0,583703402.0,93.10908341407776,141.51114463806152,161.6154112815857,186.84024810791016,225.27195072174072
1982,45.25,9.25,3.0772803,16.2184788573022,357.11436200141907,0.3112742671974344,2409721580.0,801.893449306488,6.7727547,11.265407,16.504654,22.08048,24.498419,90.25116300582886,42.31526255607605,72.26332354545593,37.077176570892334,115.2074363231659,0.39626712,0.35294497,0.33253235,0.2307837,0.24259095,348163108.0,446034240.0,530523708.0,546816840.0,538183684.0,86.03872060775757,128.04874420166016,166.55598306655884,205.51032543182373,215.73967599868774
1983,45.25,9.25,2.880332,16.24658439985288,439.35272628068924,0.345419970602771,2267888141.0,712.6124153137207,8.2456,12.080999,15.321182,19.88255,25.685507,137.2013177871704,88.95606994628906,138.3220410346985,52.19760775566101,22.67568975687027,0.39314267,0.3886316,0.3883887,0.3254358,0.23225036,317052686.0,374957340.0,441065675.0,531834540.0,602977900.0,79.86920690536499,110.97465991973877,127.57282733917236,166.4583921432495,227.73732900619507
1984,45.25,9.25,3.2751398,14.374695151459937,456.16406190395355,0.338101888404173,2349843233.0,731.6404776573181,6.3599916,10.6290455,12.905629,18.83141,23.170338,63.17633295059204,104.76446628570557,215.5678358078003,57.069207429885864,15.586219429969788,0.38425595,0.38090637,0.405202,0.33289796,0.18846008,347651360.0,441585900.0,400946405.0,541597440.0,618062128.0,83.30717849731445,126.15323066711426,114.12549352645874,171.71587944030762,236.33869552612305
1985,45.25,9.25,3.382498,15.553496342079312,430.2506306171417,0.3389264921736873,2293262881.0,729.6347072124481,6.8290443,11.927654,15.512344,19.15844,24.339325,151.73036527633667,40.03734469413757,131.34516668319702,86.13474369049072,21.003010272979736,0.41093507,0.35390258,0.365426,0.34436828,0.22065917,275685046.0,461548410.0,453424259.0,514298760.0,588306406.0,70.15559458732605,136.9568967819214,137.10133266448975,161.31309986114502,224.10778331756592
1986,45.25,9.25,2.8171525,15.653647123598585,463.43869149684906,0.35212720200127245,2255683818.0,689.7127017974854,6.7688684,11.326755,18.062,19.648022,22.451864,57.3346312046051,194.37931537628174,109.71107792854309,58.17360162734985,43.840065360069275,0.40037474,0.40579954,0.3723175,0.3433899,0.24020386,312552261.0,317209500.0,512009733.0,544837140.0,569075184.0,72.55360412597656,89.5358419418335,150.26958322525024,169.9660062789917,207.38766622543335
1987,45.25,9.25,3.689588,15.173569143208024,303.4237401485443,0.3125879312652388,2459720262.0,792.8030273914337,4.8143396,11.942255,15.031036,19.746931,24.376575,25.53112494945526,85.0183367729187,74.10399436950684,60.73780059814453,58.03248345851898,0.36193234,0.37013975,0.33193484,0.2796643,0.22006288,347678888.0,446239110.0,546271398.0,558661320.0,560869546.0,83.83395552635193,123.34460735321045,167.1035213470459,190.76176643371582,227.75917673110962
1988,45.25,9.25,2.6526077,15.896523650175606,431.94761526584625,0.35806068349507897,2299297349.0,713.3151953220367,7.9114046,12.164156,16.794315,18.870432,23.717844,70.05886888504028,84.94028091430664,126.70193386077881,97.95320749282837,52.29332411289215,0.3469116,0.3870349,0.38580447,0.3755542,0.2964972,375397166.0,374381010.0,452001483.0,519002820.0,578514870.0,112.15932393074036,106.21770858764648,133.47002792358398,157.81153678894043,203.6565980911255
1989,45.25,9.25,2.5212076,16.394963918947706,427.6372743844986,0.3234943879975213,2377423193.0,756.8082852363586,10.130577,11.590895,17.072813,19.972769,23.16821,25.138010025024414,224.58746910095215,18.340407490730286,67.06792831420898,92.50345945358276,0.3503155,0.40071043,0.3073578,0.27934998,0.28080505,359962421.0,344080080.0,568505590.0,553621260.0,551253842.0,88.41502285003662,99.37907695770264,182.17580556869507,191.62360668182373,195.2147731781006
1990,45.25,9.25,2.883498,16.68082434211681,412.97669792175293,0.31503889704841415,2422750890.0,791.2993865013123,10.376921,11.2481165,17.716618,20.202068,23.798738,55.76155066490173,151.18945598602295,88.05800175666809,63.392043113708496,54.57564640045166,0.30587465,0.39499265,0.3121881,0.32545716,0.23959717,367919098.0,396041880.0,530786464.0,521789520.0,606213928.0,105.33777093887329,112.97209024429321,171.2083067893982,169.0852689743042,232.69594955444336
1991,45.25,9.25,3.6550512,16.304853707357168,347.8563208580017,0.31019798729544373,2452227181.0,816.4513092041016,10.5736265,10.671932,13.8806305,20.447624,25.902386,55.57866096496582,85.43145418167114,115.44114637374878,29.360876083374023,62.04418325424194,0.38015014,0.3761713,0.3648535,0.24755676,0.18236573,315281501.0,453221280.0,520736760.0,555553800.0,607433840.0,79.19056749343872,118.7059235572815,158.7528419494629,207.0058536529541,252.79612255096436
1992,45.25,9.25,3.932948,16.083454736697128,393.32604598999023,0.32667140555537605,2306726786.0,720.8209118843079,8.704955,11.752231,18.126337,18.98245,22.8051,41.95443892478943,97.89693832397461,35.85645508766174,134.13105010986328,83.48716354370117,0.31680417,0.37752992,0.2840088,0.35130495,0.30614442,365172498.0,384323130.0,512641048.0,493344390.0,551245720.0,95.97594690322876,110.00242710113525,173.44827508926392,158.00964832305908,183.38461446762085
1993,45.25,9.25,4.0900445,16.10315829632329,361.4976689815521,0.33080422177034263,2440570354.0,762.6732459068298,7.375558,11.980709,17.570993,21.634045,21.99992,74.00944900512695,89.91607904434204,54.43356227874756,69.22362327575684,73.91495537757874,0.36958435,0.37887818,0.3517511,0.28177977,0.27199706,365321980.0,399679440.0,543911616.0,555164640.0,576492678.0,88.00387763977051,111.16371631622314,158.83560609817505,197.07798957824707,207.59205627441406
1994,45.25,9.25,3.4442215,17.20115849862691,343.6504418849945,0.3179786924053641,2458205875.0,802.4417386054993,11.26795,11.515615,16.950832,20.667284,25.532516,13.298849105834961,81.65803670883179,122.9839255809784,48.36198806762695,77.34764242172241,0.34316713,0.34961978,0.3555029,0.29650754,0.24542418,398766113.0,422415120.0,472115430.0,562820640.0,602088572.0,105.76724576950073,125.43634414672852,151.4432554244995,197.03146934509277,222.76342391967773
1995,45.25,9.25,2.423743,15.970281806646609,385.4769539833069,0.3317059155772714,2489075892.0,810.7156767845154,6.9776583,12.574057,16.250254,18.718464,25.310072,38.616559624671936,74.95023965835571,134.47366333007812,96.82396173477173,40.61252963542938,0.3755768,0.3136273,0.3615381,0.36484924,0.24342409,398233781.0,443134740.0,508816051.0,550351980.0,588539340.0,115.37297201156616,136.64929389953613,159.1405429840088,169.13806915283203,230.41479873657227
1996,45.25,9.25,3.0644305,16.098594587612777,271.13783425092697,0.30716998047298855,2388263530.0,827.4422736167908,6.591498,12.549681,16.475283,22.205109,22.753906,25.514881432056427,69.6349310874939,73.61219882965088,44.6113657951355,57.76445710659027,0.37141663,0.34827334,0.35900453,0.2215747,0.23414549,324622855.0,421756410.0,516079971.0,585660480.0,540143814.0,79.77078866958618,116.9130277633667,162.82630443572998,243.36015701293945,224.57199573516846
1997,45.25,9.25,2.705948,16.856180116242054,345.67532324790955,0.27377072385713164,2578587124.0,931.2902698516846,10.767426,12.499642,18.483713,20.096603,22.397512,16.34182107448578,31.901285648345947,17.293265104293823,245.7246494293213,34.41430199146271,0.31791565,0.2248474,0.20810303,0.33550844,0.28289247,428370648.0,533498760.0,566254246.0,455030970.0,595432500.0,134.4584527015686,198.13201904296875,232.94325160980225,155.44243812561035,210.31410837173462
1998,45.25,9.25,3.7196062,17.09830094630422,336.885026037693,0.30614372211344104,2518904074.0,884.0885198116302,8.577051,11.994938,17.938122,22.027472,24.948303,12.865093052387238,136.56485080718994,65.5605731010437,73.79842042922974,48.09608864784241,0.33130187,0.3559448,0.31600952,0.31063718,0.21857667,403293446.0,385771620.0,546575756.0,577308360.0,605954892.0,116.23767924308777,121.57683849334717,189.3775281906128,204.8858642578125,252.01060962677002
1999,45.25,9.25,3.4193213,17.292724765204138,328.03257071971893,0.31212522868627035,2405124685.0,858.331506729126,9.025653,12.657755,18.497013,21.339024,24.92519,70.33124113082886,91.00980520248413,72.84160089492798,63.043341636657715,30.80658185482025,0.36278564,0.37481996,0.35579956,0.2770392,0.19107239,344676848.0,429411030.0,482900237.0,561817140.0,586319430.0,90.91948461532593,124.49369430541992,166.54678869247437,214.49276447296143,261.87877464294434
2000,45.25,9.25,3.3213089,17.177144829743828,410.84064769744873,0.31358829004312655,2466335156.0,852.8398623466492,9.691929,12.830846,18.593678,22.275784,22.517757,59.61971402168274,140.47219276428223,81.7352066040039,73.8942003250122,55.11933398246765,0.3152362,0.3922333,0.35796267,0.2741443,0.22962952,380969602.0,396504180.0,530984616.0,577912080.0,579964678.0,120.41259765625,116.7751693725586,165.68541479110718,217.41355419158936,232.55312633514404
2001,45.25,9.25,2.6721869,17.03796792497822,409.67024064064026,0.32385820335422466,2405677072.0,822.5698606967926,9.984664,11.248202,18.112522,21.390003,24.40807,165.82952404022217,78.90158414840698,79.52217102050781,41.02215528488159,44.394806146621704,0.40893188,0.39347473,0.36138242,0.25107297,0.2043268,271450322.0,439178550.0,524461844.0,606512340.0,564074016.0,71.81506085395813,119.50522899627686,162.32865524291992,234.52385902404785,234.39705657958984
2002,45.25,9.25,3.405099,16.893324721093272,555.3769330978394,0.34704338783532185,2354639715.0,760.6800110340118,10.336451,12.212202,16.63853,22.654762,22.659527,35.88933753967285,87.7150011062622,219.45259189605713,76.0039758682251,136.31602668762207,0.3570587,0.345874,0.39183897,0.3315149,0.30839172,397073854.0,398084640.0,475781707.0,545046180.0,538653334.0,111.90804553031921,123.15078735351562,141.98752164840698,191.05364799499512,192.5800085067749
2003,45.25,9.25,2.9297583,18.894085503871146,199.1937905550003,0.2560247945434907,2618166056.0,993.5875556468964,9.500168,11.847928,19.974163,26.714817,26.458338,8.217274129390717,78.57773065567017,36.87402617931366,48.458054065704346,27.066705524921417,0.31197327,0.3390906,0.26031312,0.18870059,0.1805542,410202726.0,427510470.0,577168106.0,598180440.0,605104314.0,109.20926022529602,133.90583038330078,217.20725774765015,259.3373680114746,273.9278392791748
2004,45.25,9.25,3.2881973,16.204972011591096,362.7102749347687,0.31536361906263566,2459080680.0,835.0942041873932,7.069005,11.921669,15.4863615,22.023952,24.57341,69.74014782905579,120.21689414978027,92.05221819877625,46.15556359291077,34.545451164245605,0.3991736,0.3844562,0.35112244,0.25747618,0.18495116,320749312.0,419178240.0,551108452.0,578117280.0,589927396.0,75.12070441246033,112.05028295516968,173.27022647857666,224.69627380371094,249.9567165374756
2005,45.25,9.25,4.1619697,17.231062963897106,335.86940336227417,0.3127737150472753,2458002822.0,866.1100428104401,7.9534826,11.841768,18.590357,23.357492,24.435993,47.937212228775024,102.12628841400146,68.05951380729675,34.320563077926636,83.42582583427429,0.3810193,0.38911316,0.31978944,0.22240965,0.25108463,331797030.0,408442950.0,570625308.0,560449080.0,586688454.0,80.34389233589172,116.42662525177002,204.78245067596436,233.2760238647461,231.28105068206787
2006,45.25,9.25,3.8910556,17.442392832313487,189.20952987670898,0.2835199815385482,2564393377.0,942.2803959846497,6.938597,12.619127,17.478672,22.994526,27.204554,33.95034086704254,49.49572563171387,46.49010348320007,25.096263885498047,34.177096009254456,0.37851256,0.3558374,0.30825314,0.19762145,0.17693725,338696421.0,439889940.0,531069680.0,633434220.0,621303116.0,87.82234048843384,122.65917778015137,183.86723041534424,265.00582695007324,282.925820350647
2007,45.25,9.25,3.197153,17.92601653953004,321.57728919386864,0.29639993715130425,2518070635.0,906.5813946723938,8.931271,15.666796,18.661678,21.283371,25.12239,88.09631657600403,11.777976751327515,108.77606773376465,97.88453578948975,15.0423923432827,0.36958188,0.30659914,0.305152,0.33179504,0.17034242,339715515.0,492303180.0,531095472.0,519363840.0,635592628.0,85.0700740814209,159.64200496673584,190.9676079750061,179.34931755065918,291.5523900985718
2008,45.25,9.25,3.675745,16.50295925140381,495.84902715682983,0.35052236291318156,2326599266.0,746.2711353302002,8.63742,12.0714245,17.440058,20.77414,23.586582,40.380064964294434,121.36269092559814,150.00981998443604,117.50573873519897,66.59071254730225,0.3642004,0.36752257,0.351875,0.38006225,0.29045287,348108486.0,392334270.0,482589462.0,529031400.0,574535648.0,94.28459596633911,122.19261646270752,158.1384596824646,163.65923881530762,207.99622440338135
2009,45.25,9.25,3.625091,17.574233996322732,423.0160716176033,0.29958858267933713,2514449314.0,890.0530745983124,8.546869,13.153516,19.023031,22.353535,24.805786,127.94579076766968,193.3275318145752,11.733785927295685,37.68924951553345,52.3197135925293,0.37693176,0.4029242,0.29860777,0.20823546,0.21163025,346607590.0,396117750.0,596502682.0,581141880.0,594079412.0,99.52189326286316,110.91280460357666,201.48849964141846,236.26140117645264,241.86847591400146
2010,45.25,9.25,3.4614596,16.50648704541275,541.0956180095673,0.34322619399214105,2365960509.0,776.740550994873,7.429525,12.456902,16.072042,21.167948,25.425756,92.68458271026611,87.7680230140686,213.56389093399048,107.30852365493774,39.77059769630432,0.41152343,0.38329953,0.37949282,0.31861022,0.2237036,266498072.0,460420020.0,492005371.0,540369960.0,606667086.0,65.26589488983154,126.29031658172607,155.37513637542725,181.80367469787598,248.0055284500122
2011,45.25,9.25,3.8966057,17.150238205404843,362.1152599453926,0.30516382710996015,2521756303.0,847.7129740715027,8.366488,14.958506,19.15401,20.928078,22.395273,111.5536777973175,13.870227634906769,43.790231704711914,130.28594970703125,62.61517310142517,0.40137142,0.29751283,0.249386,0.33258483,0.2456018,330772883.0,510282060.0,597296902.0,520676400.0,562728058.0,83.66207838058472,160.9860134124756,221.09050607681274,167.1057415008545,214.86863470077515
2012,45.25,9.25,4.224326,17.579008108650157,361.92237997055054,0.3155091225711349,2445117830.0,848.454784154892,11.34538,11.878049,16.812458,22.739302,25.102411,33.53723335266113,143.16829204559326,95.9936408996582,51.480034589767456,37.74317908287048,0.34872192,0.37762755,0.36544922,0.2898938,0.19703063,412807842.0,358089660.0,524590432.0,551594760.0,598035136.0,110.74896311759949,104.98046636581421,171.08981466293335,204.5802640914917,257.0552759170532
2013,45.25,9.25,3.0785701,15.79307062797297,677.3548009395599,0.36157453060150146,2268070726.5,704.0538858175278,6.1057887,12.6493635,15.287516,20.18817,24.774883,202.37021350860596,183.4451723098755,186.13742780685425,59.3475079536438,46.054479360580444,0.42110714,0.40833682,0.407157,0.33958864,0.23248228,228258905.5,360105390.0,496483011.0,587989320.0,595234100.0,56.03748166561127,94.38692808151245,146.8375096321106,186.33562088012695,220.4563455581665
